717,OWASP Top Ten 2007 Category A6 - Information Leakage and Improper Error Handling
718,OWASP Top Ten 2007 Category A7 - Broken Authentication and Session Management
719,OWASP Top Ten 2007 Category A8 - Insecure Cryptographic Storage
720,OWASP Top Ten 2007 Category A9 - Insecure Communications
721,OWASP Top Ten 2007 Category A10 - Failure to Restrict URL Access
722,OWASP Top Ten 2004 Category A1 - Unvalidated Input
723,OWASP Top Ten 2004 Category A2 - Broken Access Control
724,OWASP Top Ten 2004 Category A3 - Broken Authentication and Session Management
725,OWASP Top Ten 2004 Category A4 - Cross-Site Scripting (XSS) Flaws
726,OWASP Top Ten 2004 Category A5 - Buffer Overflows
727,OWASP Top Ten 2004 Category A6 - Injection Flaws
728,OWASP Top Ten 2004 Category A7 - Improper Error Handling
729,OWASP Top Ten 2004 Category A8 - Insecure Storage
730,OWASP Top Ten 2004 Category A9 - Denial of Service
731,OWASP Top Ten 2004 Category A10 - Insecure Configuration Management
732,Incorrect Permission Assignment for Critical Resource
733,Compiler Optimization Removal or Modification of Security-critical Code
734,Weaknesses Addressed by the CERT C Secure Coding Standard (2008)
735,CERT C Secure Coding Standard (2008) Chapter 2 - Preprocessor (PRE)
736,CERT C Secure Coding Standard (2008) Chapter 3 - Declarations and Initialization (DCL)
737,CERT C Secure Coding Standard (2008) Chapter 4 - Expressions (EXP)
738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT)
739,CERT C Secure Coding Standard (2008) Chapter 6 - Floating Point (FLP)
740,CERT C Secure Coding Standard (2008) Chapter 7 - Arrays (ARR)
741,CERT C Secure Coding Standard (2008) Chapter 8 - Characters and Strings (STR)
742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM)
743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO)
744,CERT C Secure Coding Standard (2008) Chapter 11 - Environment (ENV)
745,CERT C Secure Coding Standard (2008) Chapter 12 - Signals (SIG)
746,CERT C Secure Coding Standard (2008) Chapter 13 - Error Handling (ERR)
747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC)
748,CERT C Secure Coding Standard (2008) Appendix - POSIX (POS)
749,Exposed Dangerous Method or Function
750,Weaknesses in the 2009 CWE/SANS Top 25 Most Dangerous Programming Errors
751,2009 Top 25 - Insecure Interaction Between Components
752,2009 Top 25 - Risky Resource Management
753,2009 Top 25 - Porous Defenses
754,Improper Check for Unusual or Exceptional Conditions
755,Improper Handling of Exceptional Conditions
756,Missing Custom Error Page
757,Selection of Less-Secure Algorithm During Negotiation ('Algorithm Downgrade')
758,Reliance on Undefined Unspecified or Implementation-Defined Behavior
759,Use of a One-Way Hash without a Salt
760,Use of a One-Way Hash with a Predictable Salt
761,Free of Pointer not at Start of Buffer
762,Mismatched Memory Management Routines
763,Release of Invalid Pointer or Reference
764,Multiple Locks of a Critical Resource
765,Multiple Unlocks of a Critical Resource
766,Critical Data Element Declared Public
767,Access to Critical Private Variable via Public Method
768,Incorrect Short Circuit Evaluation
769,DEPRECATED: Uncontrolled File Descriptor Consumption
770,Allocation of Resources Without Limits or Throttling
771,Missing Reference to Active Allocated Resource
772,Missing Release of Resource after Effective Lifetime
773,Missing Reference to Active File Descriptor or Handle
774,Allocation of File Descriptors or Handles Without Limits or Throttling
775,Missing Release of File Descriptor or Handle after Effective Lifetime
776,Improper Restriction of Recursive Entity References in DTDs ('XML Entity Expansion')
777,Regular Expression without Anchors
778,Insufficient Logging
779,Logging of Excessive Data
780,Use of RSA Algorithm without OAEP
781,Improper Address Validation in IOCTL with METHOD_NEITHER I/O Control Code
782,Exposed IOCTL with Insufficient Access Control
783,Operator Precedence Logic Error
784,Reliance on Cookies without Validation and Integrity Checking in a Security Decision
785,Use of Path Manipulation Function without Maximum-sized Buffer
786,Access of Memory Location Before Start of Buffer
787,Out-of-bounds Write
788,Access of Memory Location After End of Buffer
789,Uncontrolled Memory Allocation
790,Improper Filtering of Special Elements
791,Incomplete Filtering of Special Elements
792,Incomplete Filtering of One or More Instances of Special Elements
793,Only Filtering One Instance of a Special Element
794,Incomplete Filtering of Multiple Instances of Special Elements
795,Only Filtering Special Elements at a Specified Location
796,Only Filtering Special Elements Relative to a Marker
797,Only Filtering Special Elements at an Absolute Position
798,Use of Hard-coded Credentials
799,Improper Control of Interaction Frequency
800,Weaknesses in the 2010 CWE/SANS Top 25 Most Dangerous Programming Errors
801,2010 Top 25 - Insecure Interaction Between Components
802,2010 Top 25 - Risky Resource Management
803,2010 Top 25 - Porous Defenses
804,Guessable CAPTCHA
805,Buffer Access with Incorrect Length Value
806,Buffer Access Using Size of Source Buffer
807,Reliance on Untrusted Inputs in a Security Decision
808,2010 Top 25 - Weaknesses On the Cusp
809,Weaknesses in OWASP Top Ten (2010)
810,OWASP Top Ten 2010 Category A1 - Injection
811,OWASP Top Ten 2010 Category A2 - Cross-Site Scripting (XSS)
812,OWASP Top Ten 2010 Category A3 - Broken Authentication and Session Management
813,OWASP Top Ten 2010 Category A4 - Insecure Direct Object References
814,OWASP Top Ten 2010 Category A5 - Cross-Site Request Forgery(CSRF)
815,OWASP Top Ten 2010 Category A6 - Security Misconfiguration
816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage
817,OWASP Top Ten 2010 Category A8 - Failure to Restrict URL Access
818,OWASP Top Ten 2010 Category A9 - Insufficient Transport Layer Protection
819,OWASP Top Ten 2010 Category A10 - Unvalidated Redirects and Forwards
820,Missing Synchronization
821,Incorrect Synchronization
822,Untrusted Pointer Dereference
823,Use of Out-of-range Pointer Offset
824,Access of Uninitialized Pointer
825,Expired Pointer Dereference
826,Premature Release of Resource During Expected Lifetime
827,Improper Control of Document Type Definition
828,Signal Handler with Functionality that is not Asynchronous-Safe
829,Inclusion of Functionality from Untrusted Control Sphere
830,Inclusion of Web Functionality from an Untrusted Source
831,Signal Handler Function Associated with Multiple Signals
832,Unlock of a Resource that is not Locked
833,Deadlock
834,Excessive Iteration
835,Loop with Unreachable Exit Condition ('Infinite Loop')
836,Use of Password Hash Instead of Password for Authentication
837,Improper Enforcement of a Single Unique Action
838,Inappropriate Encoding for Output Context
839,Numeric Range Comparison Without Minimum Check
840,Business Logic Errors
841,Improper Enforcement of Behavioral Workflow
842,Placement of User into Incorrect Group
843,Access of Resource Using Incompatible Type ('Type Confusion')
844,Weaknesses Addressed by The CERT Oracle Secure Coding Standard for Java (2011)
845,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 2 - Input Validation and Data Sanitization (IDS)
846,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 3 - Declarations and Initialization (DCL)
847,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 4 - Expressions (EXP)
848,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 5 - Numeric Types and Operations (NUM)
849,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 6 - Object Orientation (OBJ)
850,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 7 - Methods (MET)
851,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 8 - Exceptional Behavior (ERR)
852,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 9 - Visibility and Atomicity (VNA)
853,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 10 - Locking (LCK)
854,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 11 - Thread APIs (THI)
855,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 12 - Thread Pools (TPS)
856,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 13 - Thread-Safety Miscellaneous (TSM)
857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO)
858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER)
859,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 16 - Platform Security (SEC)
860,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 17 - Runtime Environment (ENV)
861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC)
862,Missing Authorization
863,Incorrect Authorization
864,2011 Top 25 - Insecure Interaction Between Components
865,2011 Top 25 - Risky Resource Management
866,2011 Top 25 - Porous Defenses
867,2011 Top 25 - Weaknesses On the Cusp
868,Weaknesses Addressed by the SEI CERT C++ Coding Standard (2016 Version)
869,CERT C++ Secure Coding Section 01 - Preprocessor (PRE)
870,CERT C++ Secure Coding Section 02 - Declarations and Initialization (DCL)
871,CERT C++ Secure Coding Section 03 - Expressions (EXP)
872,CERT C++ Secure Coding Section 04 - Integers (INT)
873,CERT C++ Secure Coding Section 05 - Floating Point Arithmetic (FLP)
874,CERT C++ Secure Coding Section 06 - Arrays and the STL (ARR)
875,CERT C++ Secure Coding Section 07 - Characters and Strings (STR)
876,CERT C++ Secure Coding Section 08 - Memory Management (MEM)
877,CERT C++ Secure Coding Section 09 - Input Output (FIO)
878,CERT C++ Secure Coding Section 10 - Environment (ENV)
879,CERT C++ Secure Coding Section 11 - Signals (SIG)
880,CERT C++ Secure Coding Section 12 - Exceptions and Error Handling (ERR)
881,CERT C++ Secure Coding Section 13 - Object Oriented Programming (OOP)
882,CERT C++ Secure Coding Section 14 - Concurrency (CON)
883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC)
884,CWE Cross-section
885,SFP Primary Cluster: Risky Values
886,SFP Primary Cluster: Unused entities
887,SFP Primary Cluster: API
888,Software Fault Pattern (SFP) Clusters
889,SFP Primary Cluster: Exception Management
890,SFP Primary Cluster: Memory Access
891,SFP Primary Cluster: Memory Management
892,SFP Primary Cluster: Resource Management
893,SFP Primary Cluster: Path Resolution
894,SFP Primary Cluster: Synchronization
895,SFP Primary Cluster: Information Leak
896,SFP Primary Cluster: Tainted Input
897,SFP Primary Cluster: Entry Points
898,SFP Primary Cluster: Authentication
899,SFP Primary Cluster: Access Control
900,Weaknesses in the 2011 CWE/SANS Top 25 Most Dangerous Software Errors
901,SFP Primary Cluster: Privilege
902,SFP Primary Cluster: Channel
903,SFP Primary Cluster: Cryptography
904,SFP Primary Cluster: Malware
905,SFP Primary Cluster: Predictability
906,SFP Primary Cluster: UI
907,SFP Primary Cluster: Other
908,Use of Uninitialized Resource
909,Missing Initialization of Resource
910,Use of Expired File Descriptor
911,Improper Update of Reference Count
912,Hidden Functionality
913,Improper Control of Dynamically-Managed Code Resources
914,Improper Control of Dynamically-Identified Variables
915,Improperly Controlled Modification of Dynamically-Determined Object Attributes
916,Use of Password Hash With Insufficient Computational Effort
917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection')
918,Server-Side Request Forgery (SSRF)
919,Weaknesses in Mobile Applications
920,Improper Restriction of Power Consumption
921,Storage of Sensitive Data in a Mechanism without Access Control
922,Insecure Storage of Sensitive Information
923,Improper Restriction of Communication Channel to Intended Endpoints
924,Improper Enforcement of Message Integrity During Transmission in a Communication Channel
925,Improper Verification of Intent by Broadcast Receiver
926,Improper Export of Android Application Components
927,Use of Implicit Intent for Sensitive Communication
928,Weaknesses in OWASP Top Ten (2013)
929,OWASP Top Ten 2013 Category A1 - Injection
930,OWASP Top Ten 2013 Category A2 - Broken Authentication and Session Management
931,OWASP Top Ten 2013 Category A3 - Cross-Site Scripting (XSS)
932,OWASP Top Ten 2013 Category A4 - Insecure Direct Object References
933,OWASP Top Ten 2013 Category A5 - Security Misconfiguration
934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure
935,OWASP Top Ten 2013 Category A7 - Missing Function Level Access Control
936,OWASP Top Ten 2013 Category A8 - Cross-Site Request Forgery (CSRF)
937,OWASP Top Ten 2013 Category A9 - Using Components with Known Vulnerabilities
938,OWASP Top Ten 2013 Category A10 - Unvalidated Redirects and Forwards
939,Improper Authorization in Handler for Custom URL Scheme
940,Improper Verification of Source of a Communication Channel
941,Incorrectly Specified Destination in a Communication Channel
942,Overly Permissive Cross-domain Whitelist
943,Improper Neutralization of Special Elements in Data Query Logic
944,SFP Secondary Cluster: Access Management
945,SFP Secondary Cluster: Insecure Resource Access
946,SFP Secondary Cluster: Insecure Resource Permissions
947,SFP Secondary Cluster: Authentication Bypass
948,SFP Secondary Cluster: Digital Certificate
949,SFP Secondary Cluster: Faulty Endpoint Authentication
950,SFP Secondary Cluster: Hardcoded Sensitive Data
951,SFP Secondary Cluster: Insecure Authentication Policy
952,SFP Secondary Cluster: Missing Authentication
953,SFP Secondary Cluster: Missing Endpoint Authentication
954,SFP Secondary Cluster: Multiple Binds to the Same Port
955,SFP Secondary Cluster: Unrestricted Authentication
956,SFP Secondary Cluster: Channel Attack
957,SFP Secondary Cluster: Protocol Error
958,SFP Secondary Cluster: Broken Cryptography
959,SFP Secondary Cluster: Weak Cryptography
960,SFP Secondary Cluster: Ambiguous Exception Type
961,SFP Secondary Cluster: Incorrect Exception Behavior
962,SFP Secondary Cluster: Unchecked Status Condition
963,SFP Secondary Cluster: Exposed Data
964,SFP Secondary Cluster: Exposure Temporary File
965,SFP Secondary Cluster: Insecure Session Management
966,SFP Secondary Cluster: Other Exposures
967,SFP Secondary Cluster: State Disclosure
968,SFP Secondary Cluster: Covert Channel
969,SFP Secondary Cluster: Faulty Memory Release
970,SFP Secondary Cluster: Faulty Buffer Access
971,SFP Secondary Cluster: Faulty Pointer Use
972,SFP Secondary Cluster: Faulty String Expansion
973,SFP Secondary Cluster: Improper NULL Termination
974,SFP Secondary Cluster: Incorrect Buffer Length Computation
975,SFP Secondary Cluster: Architecture
976,SFP Secondary Cluster: Compiler
977,SFP Secondary Cluster: Design
978,SFP Secondary Cluster: Implementation
979,SFP Secondary Cluster: Failed Chroot Jail
980,SFP Secondary Cluster: Link in Resource Name Resolution
981,SFP Secondary Cluster: Path Traversal
982,SFP Secondary Cluster: Failure to Release Resource
983,SFP Secondary Cluster: Faulty Resource Use
984,SFP Secondary Cluster: Life Cycle
985,SFP Secondary Cluster: Unrestricted Consumption
986,SFP Secondary Cluster: Missing Lock
987,SFP Secondary Cluster: Multiple Locks/Unlocks
988,SFP Secondary Cluster: Race Condition Window
989,SFP Secondary Cluster: Unrestricted Lock
990,SFP Secondary Cluster: Tainted Input to Command
991,SFP Secondary Cluster: Tainted Input to Environment
992,SFP Secondary Cluster: Faulty Input Transformation
993,SFP Secondary Cluster: Incorrect Input Handling
994,SFP Secondary Cluster: Tainted Input to Variable
995,SFP Secondary Cluster: Feature
996,SFP Secondary Cluster: Security
997,SFP Secondary Cluster: Information Loss
998,SFP Secondary Cluster: Glitch in Computation
999,Weaknesses without Software Fault Patterns
1000,Research Concepts
1001,SFP Secondary Cluster: Use of an Improper API
1002,SFP Secondary Cluster: Unexpected Entry Points
1003,Weaknesses for Simplified Mapping of Published Vulnerabilities
1004,Sensitive Cookie Without 'HttpOnly' Flag
1005,7PK - Input Validation and Representation
1006,Bad Coding Practices
1007,Insufficient Visual Distinction of Homoglyphs Presented to User
1008,Architectural Concepts
1009,Audit
1010,Authenticate Actors
1011,Authorize Actors
1012,Cross Cutting
1013,Encrypt Data
1014,Identify Actors
1015,Limit Access
1016,Limit Exposure
1017,Lock Computer
1018,Manage User Sessions
1019,Validate Inputs
1020,Verify Message Integrity
1021,Improper Restriction of Rendered UI Layers or Frames
1022,Use of Web Link to Untrusted Target with window.opener Access
1023,Incomplete Comparison with Missing Factors
1024,Comparison of Incompatible Types
1025,Comparison Using Wrong Factors
1026,Weaknesses in OWASP Top Ten (2017)
1027,OWASP Top Ten 2017 Category A1 - Injection
1028,OWASP Top Ten 2017 Category A2 - Broken Authentication
1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure
1030,OWASP Top Ten 2017 Category A4 - XML External Entities (XXE)
1031,OWASP Top Ten 2017 Category A5 - Broken Access Control
1032,OWASP Top Ten 2017 Category A6 - Security Misconfiguration
1033,OWASP Top Ten 2017 Category A7 - Cross-Site Scripting (XSS)
1034,OWASP Top Ten 2017 Category A8 - Insecure Deserialization
1035,OWASP Top Ten 2017 Category A9 - Using Components with Known Vulnerabilities
1036,OWASP Top Ten 2017 Category A10 - Insufficient Logging & Monitoring
1037,Processor Optimization Removal or Modification of Security-critical Code
1038,Insecure Automated Optimizations
1039,Automated Recognition Mechanism with Inadequate Detection or Handling of Adversarial Input Perturbations
1040,Quality Weaknesses with Indirect Security Impacts
1041,Use of Redundant Code
1042,Static Member Data Element outside of a Singleton Class Element
1043,Data Element Aggregating an Excessively Large Number of Non-Primitive Elements
1044,Architecture with Number of Horizontal Layers Outside of Expected Range
1045,Parent Class with a Virtual Destructor and a Child Class without a Virtual Destructor
1046,Creation of Immutable Text Using String Concatenation
1047,Modules with Circular Dependencies
1048,Invokable Control Element with Large Number of Outward Calls
1049,Excessive Data Query Operations in a Large Data Table
1050,Excessive Platform Resource Consumption within a Loop
1051,Initialization with Hard-Coded Network Resource Configuration Data
1052,Excessive Use of Hard-Coded Literals in Initialization
1053,Missing Documentation for Design
1054,Invocation of a Control Element at an Unnecessarily Deep Horizontal Layer
1055,Multiple Inheritance from Concrete Classes
1056,Invokable Control Element with Variadic Parameters
1057,Data Access Operations Outside of Expected Data Manager Component
1058,Invokable Control Element in Multi-Thread Context with non-Final Static Storable or Member Element
1059,Incomplete Documentation
1060,Excessive Number of Inefficient Server-Side Data Accesses
1061,Insufficient Encapsulation
1062,Parent Class with References to Child Class
1063,Creation of Class Instance within a Static Code Block
1064,Invokable Control Element with Signature Containing an Excessive Number of Parameters
1065,Runtime Resource Management Control Element in a Component Built to Run on Application Servers
1066,Missing Serialization Control Element
1067,Excessive Execution of Sequential Searches of Data Resource
1068,Inconsistency Between Implementation and Documented Design
1069,Empty Exception Block
1070,Serializable Data Element Containing non-Serializable Item Elements
1071,Empty Code Block
1072,Data Resource Access without Use of Connection Pooling
1073,Non-SQL Invokable Control Element with Excessive Number of Data Resource Accesses
1074,Class with Excessively Deep Inheritance
1075,Unconditional Control Flow Transfer outside of Switch Block
1076,Insufficient Adherence to Expected Conventions
1077,Floating Point Comparison with Incorrect Operator
1078,Inappropriate Source Code Style or Formatting
1079,Parent Class without Virtual Destructor Method
1080,Source Code File with Excessive Number of Lines of Code
1082,Class Instance Self Destruction Control Element
1083,Data Access from Outside Expected Data Manager Component
1084,Invokable Control Element with Excessive File or Data Access Operations
1085,Invokable Control Element with Excessive Volume of Commented-out Code
1086,Class with Excessive Number of Child Classes
1087,Class with Virtual Method without a Virtual Destructor
1088,Synchronous Access of Remote Resource without Timeout
1089,Large Data Table with Excessive Number of Indices
1090,Method Containing Access of a Member Element from Another Class
1091,Use of Object without Invoking Destructor Method
1092,Use of Same Invokable Control Element in Multiple Architectural Layers
1093,Excessively Complex Data Representation
1094,Excessive Index Range Scan for a Data Resource
1095,Loop Condition Value Update within the Loop
1096,Singleton Class Instance Creation without Proper Locking or Synchronization
1097,Persistent Storable Data Element without Associated Comparison Control Element
1098,Data Element containing Pointer Item without Proper Copy Control Element
1099,Inconsistent Naming Conventions for Identifiers
1100,Insufficient Isolation of System-Dependent Functions
1101,Reliance on Runtime Component in Generated Code
1102,Reliance on Machine-Dependent Data Representation
1103,Use of Platform-Dependent Third Party Components
1104,Use of Unmaintained Third Party Components
1105,Insufficient Encapsulation of Machine-Dependent Functionality
1106,Insufficient Use of Symbolic Constants
1107,Insufficient Isolation of Symbolic Constant Definitions
1108,Excessive Reliance on Global Variables
1109,Use of Same Variable for Multiple Purposes
1110,Incomplete Design Documentation
1111,Incomplete I/O Documentation
1112,Incomplete Documentation of Program Execution
1113,Inappropriate Comment Style
1114,Inappropriate Whitespace Style
1115,Source Code Element without Standard Prologue
1116,Inaccurate Comments
1117,Callable with Insufficient Behavioral Summary
1118,Insufficient Documentation of Error Handling Techniques
1119,Excessive Use of Unconditional Branching
1120,Excessive Code Complexity
1121,Excessive McCabe Cyclomatic Complexity
1122,Excessive Halstead Complexity
1123,Excessive Use of Self-Modifying Code
1124,Excessively Deep Nesting
1125,Excessive Attack Surface
1126,Declaration of Variable with Unnecessarily Wide Scope
1127,Compilation with Insufficient Warnings or Errors
1128,CISQ Quality Measures (2016)
1129,CISQ Quality Measures - Reliability
1130,CISQ Quality Measures - Maintainability
1131,CISQ Quality Measures - Security
1132,CISQ Quality Measures - Performance
1133,Weaknesses Addressed by the SEI CERT Oracle Coding Standard for Java
1134,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 00. Input Validation and Data Sanitization (IDS)
1135,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 01. Declarations and Initialization (DCL)
1136,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 02. Expressions (EXP)
1137,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 03. Numeric Types and Operations (NUM)
1138,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 04. Characters and Strings (STR)
1139,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 05. Object Orientation (OBJ)
1140,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 06. Methods (MET)
1141,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 07. Exceptional Behavior (ERR)
1142,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 08. Visibility and Atomicity (VNA)
1143,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 09. Locking (LCK)
1144,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 10. Thread APIs (THI)
1145,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 11. Thread Pools (TPS)
1146,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 12. Thread-Safety Miscellaneous (TSM)
1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO)
1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER)
1149,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 15. Platform Security (SEC)
1150,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 16. Runtime Environment (ENV)
1151,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 17. Java Native Interface (JNI)
1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC)
1153,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 50. Android (DRD)
1154,Weaknesses Addressed by the SEI CERT C Coding Standard
1155,SEI CERT C Coding Standard - Guidelines 01. Preprocessor (PRE)
1156,SEI CERT C Coding Standard - Guidelines 02. Declarations and Initialization (DCL)
1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP)
1158,SEI CERT C Coding Standard - Guidelines 04. Integers (INT)
1159,SEI CERT C Coding Standard - Guidelines 05. Floating Point (FLP)
1160,SEI CERT C Coding Standard - Guidelines 06. Arrays (ARR)
1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR)
1162,SEI CERT C Coding Standard - Guidelines 08. Memory Management (MEM)
1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO)
1164,Irrelevant Code
1165,SEI CERT C Coding Standard - Guidelines 10. Environment (ENV)
1166,SEI CERT C Coding Standard - Guidelines 11. Signals (SIG)
1167,SEI CERT C Coding Standard - Guidelines 12. Error Handling (ERR)
1168,SEI CERT C Coding Standard - Guidelines 13. Application Programming Interfaces (API)
1169,SEI CERT C Coding Standard - Guidelines 14. Concurrency (CON)
1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC)
1171,SEI CERT C Coding Standard - Guidelines 50. POSIX (POS)
1172,SEI CERT C Coding Standard - Guidelines 51. Microsoft Windows (WIN)
1173,Improper Use of Validation Framework
1174,ASP.NET Misconfiguration: Improper Model Validation
1175,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 18. Concurrency (CON)
1176,Inefficient CPU Computation
1177,Use of Prohibited Code
1178,Weaknesses Addressed by the SEI CERT Perl Coding Standard
1179,SEI CERT Perl Coding Standard - Guidelines 01. Input Validation and Data Sanitization (IDS)
1180,SEI CERT Perl Coding Standard - Guidelines 02. Declarations and Initialization (DCL)
1181,SEI CERT Perl Coding Standard - Guidelines 03. Expressions (EXP)
1182,SEI CERT Perl Coding Standard - Guidelines 04. Integers (INT)
1183,SEI CERT Perl Coding Standard - Guidelines 05. Strings (STR)
1184,SEI CERT Perl Coding Standard - Guidelines 06. Object-Oriented Programming (OOP)
1185,SEI CERT Perl Coding Standard - Guidelines 07. File Input and Output (FIO)
1186,SEI CERT Perl Coding Standard - Guidelines 50. Miscellaneous (MSC)
1187,DEPRECATED: Use of Uninitialized Resource
1188,Insecure Default Initialization of Resource
1189,Improper Isolation of Shared Resources on System-on-Chip (SoC)
1190,DMA Device Enabled Too Early in Boot Phase
1191,Exposed Chip Debug Interface With Insufficient Access Control
1192,System-on-Chip (SoC) Using Components without Unique Immutable Identifiers
1193,Power-On of Untrusted Execution Core Before Enabling Fabric Access Control
1194,Hardware Design
1195,Manufacturing and Life Cycle Management Concerns
1196,Security Flow Issues
1197,Integration Issues
1198,Privilege Separation and Access Control Issues
1199,General Circuit and Logic Design Concerns
1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors
1201,Core and Compute Issues
1202,Memory and Storage Issues
1203,Peripherals On-chip Fabric and Interface/IO Problems
1205,Security Primitives and Cryptography Issues
1206,Power Clock and Reset Concerns
1207,Debug and Test Problems
1208,Cross-Cutting Problems
1209,Failure to Disable Reserved Bits
1210,Audit / Logging Errors
1211,Authentication Errors
1212,Authorization Errors
1213,Random Number Issues
1214,Data Integrity Issues
1215,Input Validation Issues
1216,Lockout Mechanism Errors
1217,User Session Errors
1218,Memory Buffer Errors
1219,File Handling Issues
1220,Insufficient Granularity of Access Control
1221,Incorrect Register Defaults or Module Parameters
1222,Insufficient Granularity of Address Regions Protected by Register Locks
1223,Race Condition for Write-Once Attributes
1224,Improper Restriction of Write-Once Bit Fields
1225,Documentation Issues
1226,Complexity Issues
1227,Encapsulation Issues
1228,API / Function Errors
1229,Creation of Emergent Resource
1230,Exposure of Sensitive Information Through Metadata
1231,Improper Implementation of Lock Protection Registers
1232,Improper Lock Behavior After Power State Transition
1233,Improper Hardware Lock Protection for Security Sensitive Controls
1234,Hardware Internal or Debug Modes Allow Override of Locks
1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations
1236,Improper Neutralization of Formula Elements in a CSV File
1237,SFP Primary Cluster: Faulty Resource Release
1238,SFP Primary Cluster: Failure to Release Memory
1239,Improper Zeroization of Hardware Register
1240,Use of a Risky Cryptographic Primitive
1241,Use of Predictable Algorithm in Random Number Generator
1242,Inclusion of Undocumented Features or Chicken Bits
1243,Exposure of Security-Sensitive Fuse Values During Debug
1244,Improper Authorization on Physical Debug and Test Interfaces
1245,Improper Finite State Machines (FSMs) in Hardware Logic
1246,Improper Write Handling in Limited-write Non-Volatile Memories
1247,Missing Protection Against Voltage and Clock Glitches
1248,Semiconductor Defects in Hardware Logic with Security-Sensitive Implications
1249,Application-Level Admin Tool with Inconsistent View of Underlying Operating System
1250,Improper Preservation of Consistency Between Independent Representations of Shared State
1251,Mirrored Regions with Different Values
1252,CPU Hardware Not Configured to Support Exclusivity of Write and Execute Operations
2000,Comprehensive CWE Dictionary
